,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,mean,mesh
0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,2,3,5,16,6,12,8,13,20,10,6,7,10,11,6,7,9,16,23,14,28,24,29,29,29,37,44,49,47,74,65,41,56,47,57,48,70,71,54,71,52,74,77,60,71,90,74,65,60,49,58,58,58,8,27.12,"Injections, Spinal"
0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,4,1,4,22,34,43,70,125,115,142,140,192,227,330,311,198,47,125,175,211,289,326,345,289,350,393,448,415,454,394,377,346,416,417,340,406,425,362,347,309,309,362,311,250,230,84,78,113,85,94,91,81,73,65,68,65,47,36,30,4,165.96,"Microscopy, Electron"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,4,0,2,1,2,0,0,2,2,6,2,4,7,11,3,6,8,7,16,13,16,16,26,26,31,30,42,33,44,43,32,38,52,66,61,52,69,62,58,39,2,12.573333333333334,Netherlands
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,2,5,2,6,3,4,6,4,2,4,1,0,0.72,"Receptor, Melatonin, MT1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,4,9,5,6,5,7,10,14,9,18,17,15,14,17,24,11,10,15,6,0,3.12,"Receptors, Leptin"
0,0,0,0,1,0,11,0,1,1,1,1,1,3,2,3,0,1,1,4,12,161,267,310,353,338,436,461,472,529,529,624,694,848,930,1017,1087,1148,1245,1387,1426,1458,1482,1662,1764,1911,1967,2039,2243,2662,2976,3053,3516,3305,3911,4273,4813,5110,5580,6008,6401,7281,7373,7954,8258,8062,8219,8915,8973,9155,9812,9875,9907,9971,8981,840,2720.2,Adult
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0.24,Dental Caries
0,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,3,6,2,4,9,7,5,10,10,9,4,11,5,12,10,4,4,8,6,10,12,12,10,9,1,4,6,7,9,9,5,2,8,7,5,5,1,7,4,6,1,1,3.8133333333333335,"Wounds, Penetrating"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,3,2,3,2,2,1,1,2,1,2,0,0,2,0,3,5,2,2,1,3,5,1,3,0,4,5,6,0,6,3,4,9,5,2,6,4,7,8,8,4,1,2,1.8133333333333332,Colonic Neoplasms
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,3,4,4,6,8,8,12,9,10,16,19,7,15,15,7,7,11,19,15,8,7,9,10,16,19,20,18,27,19,32,26,38,28,29,27,19,19,20,13,18,17,19,6,20,10,14,11,10,7,3,1,10.0,Mitosis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5,6,15,21,16,20,20,18,12,15,8,12,12,11,17,9,31,54,41,72,60,123,112,108,76,97,82,63,82,97,67,59,68,64,39,29,44,34,34,21,24,23,19,11,6,8,9,7,13,6,2,25.426666666666666,Osmolar Concentration
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,0,2,0,1,0,1,0,1,2,2,1,2,1,3,0,0,0,0,1,0,0,1,0,0.3466666666666667,Peptide-N4-(N-acetyl-beta-glucosaminyl) Asparagine Amidase
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,0,0.32,Global Burden of Disease
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,2,1,0,1,1,1,1,0,0.21333333333333335,Peroxins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0.09333333333333334,"Biological Variation, Population"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,2,0.28,Marijuana Use
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,3,9,13,8,15,15,12,13,11,25,23,34,27,41,54,67,55,58,68,78,89,90,90,97,124,130,147,146,22,20.986666666666668,Exercise
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,2,3,2,4,0,4,2,3,3,3,7,4,4,3,9,4,4,6,5,1,1.1066666666666667,Chemokine CXCL1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,4,6,6,9,7,4,3,2,2,6,2,2,4,3,4,5,2,2,7,7,9,8,5,8,7,5,7,10,10,14,7,3,4,3,2,6,4,3,4,0,3.026666666666667,Substantia Gelatinosa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,2,1,1,5,3,1,2,2,1,1,3,1,1,5,0,3,3,2,2,6,2,3,4,7,9,7,9,10,12,19,13,16,14,14,10,12,5,7,8,10,7,11,0,3.493333333333333,Elasticity
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,2,7,3,5,6,1,1,1,5,3,9,2,5,2,2,10,5,5,7,9,5,24,11,14,22,33,39,40,51,81,68,73,81,108,136,122,164,169,186,174,151,27,25.0,China
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,4,3,2,5,3,3,3,8,4,10,3,5,5,5,15,7,10,18,9,35,10,14,14,11,14,14,13,9,20,19,15,9,24,20,21,18,17,14,19,16,32,30,18,20,21,28,12,23,25,1,9.106666666666667,Brain Death
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,2,2,1,1,1,1,2,4,7,2,3,4,1,4,5,3,8,5,1,1,1,4,2,3,9,2,6,3,6,3,8,4,3,8,6,5,4,10,9,13,15,16,10,10,6,5,13,5,2,0,3.44,"Embolism, Air"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,13,13,24,23,45,37,44,67,58,73,52,63,87,76,73,91,73,86,56,65,58,91,80,65,74,93,70,82,86,89,89,103,89,94,64,84,103,82,72,42,33,39,6,37.49333333333333,Macaca fascicularis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,0,2,2,0,1,0,0,1,0,0,1,3,1,4,6,2,3,1,0,1,4,3,0,0.5866666666666667,Cyclohexanones
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,5,5,14,9,11,14,14,13,10,15,9,8,5,13,3,7,0,2.36,Hyperammonemia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,6,8,2,2,3,9,3,3,5,2,8,2,2,1,0,1,4,2,8,4,4,2,3,1,2,4,1,3,4,1,4,4,2,0,2,2,1.6,Acrylamide
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,2,3,4,7,3,9,7,6,12,16,13,15,19,17,15,10,18,15,11,15,14,1,3.2,Smoking Cessation
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,4,1,2,1,2,1,1,0,2,0,1,1,1,5,1,1,1,5,3,0,2,0,2,4,2,3,4,6,1,9,5,2,5,2,2,4,6,0,1,4,5,3,1,1,2,4,1,1,1,3,1,0,1.68,Palate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,2,1,6,6,14,15,15,27,35,75,64,73,102,66,65,52,86,95,93,71,69,72,89,84,51,46,47,5,19.093333333333334,Repressor Proteins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,4,6,5,0,1,3,2,0,2,2,3,3,2,7,7,3,4,4,5,0,2,2,2,2,1,5,1,2,4,1,5,0,1.28,Eclampsia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,28,16,18,16,16,19,10,24,13,15,21,26,33,34,33,30,23,33,34,31,28,29,30,25,12,19,7,2,8.466666666666667,Panic Disorder
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,2,3,0,0.16,Vitamin D3 24-Hydroxylase
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,9,11,8,10,4,11,8,7,11,3,7,5,7,2,3,4,3,4,6,2,3,2,4,4,2,7,4,2,1,1,3,1,0,2.3866666666666667,Flunarizine
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,12,10,10,14,6,10,3,11,7,13,14,9,7,5,12,7,4,0,2,1,1,4,6,2,3,1,2,2,2,0,2.5866666666666664,"Receptors, Interleukin-2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,5,5,4,8,9,8,9,9,11,10,10,12,0,1.5466666666666666,Narration
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,8,11,34,99,116,131,111,145,155,144,173,148,171,118,155,156,194,227,212,242,232,193,252,214,212,255,248,217,193,202,177,166,123,116,88,9,75.41333333333333,Neuropeptides
0,0,0,0,3,4,1,0,2,1,1,0,1,0,4,0,4,0,0,0,1,3,1,0,0,0,8,45,78,97,64,42,15,14,18,24,17,38,27,34,28,31,34,51,80,89,73,40,24,30,38,36,68,65,49,50,49,68,60,80,56,43,74,60,58,64,74,71,76,76,74,48,39,53,39,4,33.32,Macaca
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,37,54,85,45,6,4,5,7,11,5,5,4,2,4,2,3,7,0,0,5,0,1,0,1,1,1,0,4.1066666666666665,Molecular Probes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,45,48,37,40,31,44,37,53,48,40,41,45,84,61,91,81,67,89,93,93,88,92,91,99,103,91,6,23.4,Ventriculoperitoneal Shunt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,0,0.12,Criminal Behavior
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,1,1,4,2,1,3,1,0,2,1,0,2,0,1,0,1,0,0.38666666666666666,Foxes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013333333333333334,Natural Disasters
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,1,0,3,1,2,2,1,0,0.21333333333333335,Carbonic Anhydrase IX
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,0,1,5,9,6,3,5,4,3,2,5,3,5,2,0,0.8133333333333334,Basic-Leucine Zipper Transcription Factors
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,2,3,6,15,1,2,5,6,4,4,3,3,2,0,1,1,5,1,2,4,2,4,8,3,6,7,4,4,0,4,7,7,15,13,19,17,25,33,31,45,33,39,51,55,56,48,55,51,51,75,80,87,4,13.666666666666666,India
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,5,14,13,8,20,16,15,9,16,13,22,13,7,7,15,8,2,6,4,4,14,18,40,30,39,40,56,68,84,67,71,96,179,166,207,213,263,222,305,305,260,269,259,285,234,192,169,160,114,8,62.16,Protein Binding
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,17,14,21,32,20,51,53,22,16,6,19,17,7,13,29,27,29,35,19,15,24,23,46,44,48,40,89,71,55,71,70,62,71,64,74,64,57,52,58,55,31,12,34,19,15,13,8,3,7,2,0,23.426666666666666,"Stimulation, Chemical"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,24,18,14,19,22,16,11,16,14,10,29,18,19,21,17,1,3,5,5,3,1,9,1,5,3,0,2,0,1,0,0,0,0,1,0,4.426666666666667,Substantia Innominata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,56,121,143,200,217,233,265,302,254,312,365,426,489,435,389,361,385,369,366,248,248,211,146,96,13,89.05333333333333,"Gene Expression Regulation, Developmental"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,3,1,0,3,2,5,9,0,2,4,0,3,4,0,1,2,0,0.64,Fas-Associated Death Domain Protein
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,3,0,0,1,2,3,1,1,5,3,1,0,3,3,2,0,0.48,Social Desirability
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,4,7,5,4,13,6,10,9,8,9,6,11,5,12,8,6,6,0,1.96,"Papilloma, Choroid Plexus"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,1,0,1,2,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0.30666666666666664,Pyrazinamide
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,1,1,0,0.16,Metagenome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,5,1,3,7,1,1,1,4,2,2,1,3,1,0,0.49333333333333335,Ubiquitin-Conjugating Enzymes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0.14666666666666667,Psychological Techniques
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,3,0,2,3,11,3,3,2,4,1,3,0,2,0,0.68,Tolosa-Hunt Syndrome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.02666666666666667,Aizoaceae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.02666666666666667,Professional Impairment
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,10,44,42,52,44,30,35,33,19,31,31,28,38,32,28,30,25,24,26,32,22,35,30,45,45,55,54,47,77,84,89,116,107,101,96,89,155,141,110,132,124,146,119,102,78,94,65,81,46,13,41.84,Synaptic Vesicles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,18,14,27,12,16,24,31,29,48,43,39,41,36,19,21,34,33,42,46,80,78,116,102,115,150,129,168,106,113,94,123,91,119,81,6,30.226666666666667,Software
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,3,2,3,0,8,1,4,0,1,0,1,0,0,1,0,1,0,0,0,2,3,0,0,1,2,2,0,0.5466666666666666,Sufentanil
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,15,14,10,5,17,20,26,18,29,33,26,32,28,18,19,11,15,6,11,7,7,7,10,7,3,0,1,5.373333333333333,Immediate-Early Proteins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,6,2,1,0,0,0,1,0,0,1,1,2,0,0,1,5,4,0,0,2,0,2,2,0,2,2,0,0.52,Firearms
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0.08,Serine-Type D-Ala-D-Ala Carboxypeptidase
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,3,2,0,2,0,0,2,1,1,3,2,2,1,1,4,3,1,5,7,4,1,2,5,2,9,3,2,5,10,6,3,6,7,5,5,13,1,1.8666666666666667,"Sarcoma, Ewing"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,8,10,8,10,17,7,2,10,7,3,8,6,3,5,5,4,7,6,4,7,0,2,6,2,3,4,2.1466666666666665,Zinc Fingers
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,9,9,12,15,13,13,6,9,1,8,5,0,1.6933333333333334,"Urinary Incontinence, Urge"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,4,0,4,2,5,0,0,3,2,0,1,2,3,3,0,2,3,1,2,0,0.5866666666666667,Thrombomodulin
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,7,3,7,6,4,9,19,24,9,15,21,25,26,16,17,14,19,17,23,3,3.9466666666666668,Knowledge
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,6,6,3,8,13,18,8,14,8,13,11,16,7,10,11,8,15,25,21,19,17,16,24,9,25,12,1,4.8533333333333335,Discriminant Analysis
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,3,3,0,0,1,0,1,0,1,1,0,3,2,1,2,1,0,1,1,11,4,9,7,6,4,9,4,6,4,3,0,4,6,2,1,3,1,2,1,2,1,3,2,5,3,4,6,1,5,5,3,2,4,6,4,1,2.2933333333333334,Toxoplasmosis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0.10666666666666667,Alarmins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,1,0,2,5,7,12,1,6,4,3,3,4,11,9,5,3,26,38,27,15,16,12,26,23,31,44,22,42,4,5.44,Global Health
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,2,3,5,1,0,8,6,5,7,3,4,1,2,2,1,0,0.76,Serum Response Factor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,1,0,4,2,7,11,2,7,8,5,8,10,6,2,3,3,5,5,0,1.3466666666666667,Inhalation Exposure
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,1,0,1,1,3,0,4,6,2,5,3,8,4,9,6,1,7,5,6,2,4,2,0,1.16,O(6)-Methylguanine-DNA Methyltransferase
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,27,22,15,19,8,23,9,6,4,11,12,14,8,9,15,13,5,6,8,4,6,8,5,2,0,3.6266666666666665,"Ganglia, Sensory"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6,2,1,7,4,9,2,5,8,7,9,5,15,9,18,26,16,16,19,17,36,33,30,34,18,43,31,25,42,47,56,41,47,59,65,47,45,47,23,33,17,36,31,1,14.64,Protein Conformation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,2,0,3,1,2,5,5,8,3,4,9,14,16,18,26,19,36,21,46,53,68,71,85,95,118,126,114,156,143,126,175,139,119,117,16,26.2,Fibrinolytic Agents
